CASP    "C"  0.725600
CASP    "O" -0.788700
CASP  "OXT" -0.788700
CCYS    "N" -0.382100
CCYS    "H"  0.268100
CCYS   "CA" -0.163500
CCYS   "HA"  0.139600
CCYS   "CB" -0.199600
CCYS  "HB2"  0.143700
CCYS  "HB3"  0.143700
CCYS   "SG" -0.310200
CCYS   "HG"  0.206800
CCYS    "C"  0.749700
CCYS    "O" -0.798100
CCYS  "OXT" -0.798100
CCYX    "N" -0.382100
CCYX    "H"  0.268100
CCYX   "CA" -0.131800
CCYX   "HA"  0.093800
CCYX   "CB" -0.194300
CCYX  "HB2"  0.122800
CCYX  "HB3"  0.122800
CCYX   "SG" -0.052900
CCYX    "C"  0.761800
CCYX    "O" -0.804100
CCYX  "OXT" -0.804100
CGLN    "N" -0.382100
CGLN    "H"  0.268100
CGLN   "CA" -0.224800
CGLN   "HA"  0.123200
